%  columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=985740, Sun Dec 16 04:59:11 2018
1 8 0.405962204491 1.0000400008 1.0 1.0 1.00001000005 1.0000200002 1.00003000045 1.0000400008
2 16 0.382303938871 1.00781587664 0.909828416286 0.909828416286 0.950411671537 0.97343646656 0.974970727327 1.00781587664
3 24 0.349717738358 1.0814247748 0.882216678134 0.882216678134 0.917676177832 0.931015215958 0.939757853986 1.0814247748
4 32 0.291065352429 1.02376618815 0.850648735305 0.850648735305 0.903708337038 0.920783855823 0.959116041659 1.02376618815
5 40 0.316521962844 1.02166870311 0.785442140313 0.785442140313 0.864091786343 0.908608376172 0.954793485836 1.02166870311
6 48 0.297708727965 1.12952712741 0.774673868228 0.774673868228 0.847999844811 0.901829267501 0.946651836891 1.12952712741
7 56 0.287168651516 1.1714184427 0.783016123254 0.783016123254 0.818498567263 0.838266906223 0.925088474728 1.1714184427
8 64 0.261226557654 1.15137155156 0.771834745349 0.771834745349 0.808255402406 0.861929171829 0.888658946486 1.15137155156
9 72 0.249881472998 1.12469908443 0.740241463307 0.740241463307 0.743278176452 0.834248013418 0.886852678117 1.12469908443
10 80 0.264514899783 1.15532873071 0.708960259446 0.708960259446 0.733450659955 0.778652996912 0.868175937533 1.15532873071
11 88 0.229668483723 1.22433167146 0.675638240677 0.675638240677 0.71773029929 0.786087324855 0.841400597111 1.22433167146
12 96 0.199804358507 1.18374270101 0.657090336042 0.657090336042 0.693611927355 0.767239748258 0.802832651344 1.18374270101
13 104 0.185943933263 1.12542778444 0.631066035188 0.631066035188 0.666558885103 0.741056682501 0.807386224393 1.12542778444
14 112 0.162566999203 1.09315704502 0.58248627578 0.58248627578 0.687438695205 0.721315181658 0.784934983706 1.09315704502
15 120 0.15256241767 1.0492448862 0.554305019946 0.554305019946 0.68822768955 0.713854788779 0.783106616464 1.0492448862
16 128 0.145349007513 1.0552219268 0.532762633313 0.532762633313 0.669150577394 0.733867118988 0.789538453621 1.0552219268
17 136 0.132521056762 1.05820581789 0.519346358206 0.519346358206 0.656645068851 0.685755032933 0.762862205554 1.05820581789
18 144 0.126192828517 1.04869282959 0.499938652512 0.499938652512 0.625164456148 0.671671508693 0.745751950267 1.04869282959
19 152 0.123205338601 1.09110912519 0.519326995354 0.519326995354 0.604732601202 0.631581770583 0.728325584618 1.09110912519
20 160 0.107689233367 1.17730904358 0.495540314345 0.495540314345 0.580405643464 0.632583838463 0.717434972839 1.17730904358
21 168 0.107202783198 1.20850815723 0.499596235754 0.499596235754 0.544758210295 0.588090972619 0.71421244883 1.20850815723
22 176 0.104820911543 1.1980730535 0.496992454311 0.496992454311 0.540703477436 0.569022159652 0.72728486494 1.1980730535
23 184 0.0981311907657 1.15757329408 0.502016127341 0.502016127341 0.520242835994 0.546979338616 0.734669377781 1.15757329408
24 192 0.106200532968 1.14838297177 0.481842444318 0.481842444318 0.494718576092 0.530972283909 0.724799722943 1.14838297177
25 200 0.0929613227323 1.11524878902 0.466355803326 0.466355803326 0.499787099306 0.519859904693 0.781894861217 1.11524878902
26 208 0.0772356699443 1.11304209774 0.44897059953 0.44897059953 0.482446804465 0.496840665589 0.762669473785 1.11304209774
27 216 0.06982988747 1.07613133994 0.419561613941 0.419561613941 0.465555167719 0.484002991399 0.747325767028 1.07613133994
28 224 0.0708578075692 1.02189329381 0.423362531731 0.423362531731 0.446648952421 0.47875836444 0.74770504235 1.02189329381
29 232 0.0709272170443 1.01170177642 0.419084361795 0.419084361795 0.446235741823 0.479814804189 0.714725940998 1.01170177642
30 240 0.0676139100925 1.00973519703 0.397937466023 0.397937466023 0.443371616712 0.4975793831 0.707979354371 1.00973519703
31 248 0.0659365583074 1.03062029122 0.392880544686 0.392880544686 0.439606285877 0.485464721351 0.689948272698 1.03062029122
32 256 0.0613871543744 0.98056687669 0.410281204592 0.410281204592 0.420635905326 0.493520523866 0.684264678992 0.98056687669
33 264 0.0650178108749 0.960029255831 0.395287507279 0.395287507279 0.420365068706 0.480523709118 0.669793098893 0.960029255831
34 272 0.0646684257562 0.969074322307 0.382338394831 0.382338394831 0.460311561166 0.474207172887 0.642744020801 0.969074322307
35 280 0.0753576466788 0.961471372764 0.369958576626 0.369958576626 0.452689459128 0.54187220987 0.657503135581 0.961471372764
36 288 0.0663443040166 0.94333540599 0.366050322027 0.366050322027 0.442625919984 0.520433435582 0.768730394144 0.94333540599
37 296 0.0567180975997 0.929985209685 0.370593849268 0.370593849268 0.429890768628 0.509372643284 0.728914357064 0.929985209685
38 304 0.0549150376839 0.904564237471 0.361120973515 0.361120973515 0.406593102756 0.480792979626 0.712563311313 0.904564237471
39 312 0.0540757732712 0.904041923458 0.352677929064 0.352677929064 0.424506552652 0.456510135387 0.70539570655 0.904041923458
40 320 0.0512381493481 0.866928572076 0.34980127155 0.34980127155 0.427724000466 0.469217798802 0.747913764525 0.866928572076
41 328 0.0484164234957 0.907823954232 0.348656720587 0.348656720587 0.411958659218 0.469709132018 0.718038001602 0.907823954232
42 336 0.0485447773867 0.899606478848 0.350888139483 0.350888139483 0.420267118903 0.445021772526 0.687979519712 0.899606478848
43 344 0.0443357732664 0.903496474232 0.347762470827 0.347762470827 0.428458168306 0.436256943848 0.650587642531 0.903496474232
44 352 0.0395540947793 0.897936562522 0.335904336158 0.335904336158 0.416533133699 0.451901188517 0.601737159891 0.897936562522
45 360 0.0378924082351 0.875311625087 0.323070518875 0.323070518875 0.38404918176 0.451505565605 0.584766279999 0.875311625087
46 368 0.03622400474 0.856044337629 0.313745299772 0.313745299772 0.37861169198 0.464359385194 0.564505918286 0.856044337629
47 376 0.0363252825233 0.841544357878 0.303521764548 0.303521764548 0.354724382972 0.467492853799 0.553299979219 0.841544357878
48 384 0.0333834165442 0.892188314071 0.282782739707 0.282782739707 0.337372028488 0.462231846887 0.546682438309 0.892188314071
49 392 0.031510880261 0.846448779073 0.278858329511 0.278858329511 0.318054232697 0.453347832584 0.567935227469 0.846448779073
50 400 0.0315234828511 0.837586917796 0.276372165681 0.276372165681 0.295991907998 0.445181533746 0.55539277095 0.837586917796
51 408 0.0357546297923 0.813197560381 0.27083192574 0.27083192574 0.28961334716 0.468006126193 0.541857927408 0.813197560381
52 416 0.0394027496517 0.911376352326 0.260611089967 0.260611089967 0.285966838611 0.451516964724 0.556699038018 0.911376352326
53 424 0.0406957950572 1.00228502554 0.248481577072 0.248481577072 0.281441211278 0.434675296601 0.5489210147 1.00228502554
54 432 0.0424953282986 1.03708074727 0.243789808191 0.243789808191 0.273312137164 0.4122837255 0.526641000707 1.03708074727
55 440 0.0389829661443 1.04518531694 0.252357053211 0.252357053211 0.279871640603 0.389995236921 0.515247205364 1.04518531694
56 448 0.0380795070733 0.997139046717 0.247217865012 0.247217865012 0.268984663066 0.381214294063 0.513830483866 0.997139046717
57 456 0.0395483212512 1.00053172002 0.231340375028 0.231340375028 0.267855805695 0.383830919501 0.504535952584 1.00053172002
58 464 0.0439656981964 1.01917680006 0.225613834591 0.225613834591 0.260510284224 0.393686523316 0.494633082693 1.01917680006
