%  columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=985740, Sun Dec 16 04:59:11 2018
1 8 -0.020562972943 -0.000502033994073 0.0023499419519 0.024819758604 1 1 1 1 1
2 16 -0.0939772329328 -0.0115865593166 0.0404474290747 0.0642316104389 1 1 1 1 1
3 24 -0.0762163648168 -0.00191770333792 0.00185610553419 0.0910576158502 1 1 1 1 1
4 32 -0.0733099765961 -0.0213298459664 0.0198628090206 0.113336577559 0.91158381361 0.948511007634 1.01491020053 1.03149005841 1.0841251604
5 40 -0.152070513629 -0.00378834488419 0.0472153159623 0.21779558984 0.91158381361 0.948511007634 1.01491020053 1.03149005841 1.0841251604
6 48 -0.19174606384 -0.064332022945 0.015506004452 0.274323729738 0.848547710556 0.906441480381 0.970182552833 1.00698489404 1.22599260312
7 56 -0.211682234508 -0.0258335082499 0.0265907643223 0.195744597281 0.848547710556 0.906441480381 0.970182552833 1.00698489404 1.22599260312
8 64 -0.228806104071 -0.013036241515 0.0263123133908 0.217880258065 0.842987042558 0.914899766978 0.977194675088 1.01849243236 1.2083439058
9 72 -0.279618464982 -0.0262506353235 0.013493341388 0.236205356376 0.842987042558 0.914899766978 0.977194675088 1.01849243236 1.2083439058
10 80 -0.373986932246 -0.0153630017572 0.00941846400324 0.271748467219 0.775900520006 0.888080568076 0.992494817543 1.00286437379 1.2722061046
11 88 -0.380908477428 -0.0104914435403 0.0134220065936 0.269845088425 0.775900520006 0.888080568076 0.992494817543 1.00286437379 1.2722061046
12 96 -0.357983530398 -0.0258418768264 0.00432798978137 0.288450065155 0.772303896706 0.844343926323 0.982678606227 1.01163296681 1.30444299321
13 104 -0.324179388598 -0.00646119028953 0.06269229591 0.237617916309 0.772303896706 0.844343926323 0.982678606227 1.01163296681 1.30444299321
14 112 -0.303916193044 -0.00744818064786 0.0480218009433 0.251093722597 0.736478599367 0.871742263366 0.966220920701 1.04185550554 1.2956152735
15 120 -0.367853415611 -0.0622837263142 0.0498799407441 0.193909296053 0.736478599367 0.871742263366 0.966220920701 1.04185550554 1.2956152735
16 128 -0.41045815616 -0.0565796766099 0.112451623629 0.198334317272 0.695658758031 0.910469853554 0.944745052033 1.02498120237 1.32059602438
17 136 -0.459834080671 -0.036226765503 0.0779568992926 0.197282069974 0.695658758031 0.910469853554 0.944745052033 1.02498120237 1.32059602438
18 144 -0.478641036919 -0.0987058237877 0.0221501686591 0.240727438076 0.680913178744 0.866920222858 0.971666284316 0.991629694306 1.36284326007
19 152 -0.548183918829 -0.116630676193 0.110398638976 0.327438926095 0.680913178744 0.866920222858 0.971666284316 0.991629694306 1.36284326007
20 160 -0.551388913069 -0.111170308636 0.109486810454 0.360228941506 0.638214078596 0.797475124271 0.948127658793 0.970557131152 1.45457520048
21 168 -0.541629728804 -0.125887387502 0.0283487428064 0.352762507671 0.638214078596 0.797475124271 0.948127658793 0.970557131152 1.45457520048
22 176 -0.535477116026 -0.0208452112631 0.0405762966561 0.319621709672 0.631396264106 0.768190351176 0.951784665455 1.0188869597 1.4377752453
23 184 -0.555506560092 -0.00755807748892 0.160382010237 0.330336703377 0.631396264106 0.768190351176 0.951784665455 1.0188869597 1.4377752453
24 192 -0.571545400689 -0.0357294944862 0.0438099945476 0.31955307207 0.604378414297 0.693467306066 0.925251078066 1.12555041249 1.42508825665
25 200 -0.5524222097 -0.0536908816589 0.0134510375889 0.335478284745 0.604378414297 0.693467306066 0.925251078066 1.12555041249 1.42508825665
26 208 -0.554123846074 -0.0360842330568 0.0555693901968 0.373841372218 0.605536890436 0.677127347808 0.917540500327 1.14557325546 1.42147985417
27 216 -0.544771350523 -0.0443045391314 0.0542224490583 0.392370069501 0.605536890436 0.677127347808 0.917540500327 1.14557325546 1.42147985417
28 224 -0.572658707794 -0.0610292132538 0.104236898297 0.380931797449 0.597099630493 0.723692694047 0.919292058749 1.13595799156 1.40863141666
29 232 -0.581529869283 -0.0364169546062 0.206880765446 0.334203558933 0.597099630493 0.723692694047 0.919292058749 1.13595799156 1.40863141666
30 240 -0.617431618425 -0.00183759885067 0.195669065238 0.318255283632 0.586356352075 0.677024441713 0.890645228001 1.15765118897 1.43680859415
31 248 -0.602116015198 -0.0963004253235 0.157222962379 0.302400254987 0.586356352075 0.677024441713 0.890645228001 1.15765118897 1.43680859415
32 256 -0.585622635071 -0.0735810330855 0.118277971139 0.304799459684 0.610395762438 0.717410234748 0.914236412616 1.1208923592 1.42144703355
33 264 -0.596099122218 -0.0631617317206 0.104950396667 0.325018231634 0.610395762438 0.717410234748 0.914236412616 1.1208923592 1.42144703355
34 272 -0.434535814897 -0.0632898025214 0.0505305793322 0.384869238354 0.602584462792 0.758714424706 0.987767050622 1.10396989371 1.36631296358
35 280 -0.425939283321 -0.0225730250985 0.156018439689 0.374874033836 0.602584462792 0.758714424706 0.987767050622 1.10396989371 1.36631296358
36 288 -0.417071786302 -0.048907642248 0.129251825782 0.386155985976 0.583565338277 0.722995427736 0.954240476415 1.16894591936 1.36371538754
37 296 -0.419460220202 -0.0643886808572 0.0411605226137 0.417228230257 0.583565338277 0.722995427736 0.954240476415 1.16894591936 1.36371538754
38 304 -0.465648768564 -0.0288749850299 0.0563686163366 0.479187861412 0.572936976975 0.699010704145 0.992982123797 1.11090571117 1.40107182493
39 312 -0.476540442914 -0.031828432513 0.0811276176352 0.373765307508 0.572936976975 0.699010704145 0.992982123797 1.11090571117 1.40107182493
40 320 -0.515415569983 -0.00345072292667 0.03549798903 0.355989920213 0.592203407833 0.662244404909 1.00379195399 1.13458137949 1.38414387921
41 328 -0.527919895635 -0.0458419820173 0.0780254668993 0.372864335743 0.592203407833 0.662244404909 1.00379195399 1.13458137949 1.38414387921
42 336 -0.564765769176 -0.00755727227176 0.0736569342316 0.354772815481 0.597009177036 0.658826863522 0.997511405444 1.11569308587 1.40346967926
43 344 -0.530092281675 -0.129582130429 0.0226424129845 0.338391199288 0.597009177036 0.658826863522 0.997511405444 1.11569308587 1.40346967926
44 352 -0.52433395682 -0.0137110973468 0.115940084352 0.349556862468 0.654387188496 0.696208594128 0.989532432033 1.09116312017 1.38465144066
45 360 -0.522382240678 -0.00684016528002 0.0772976187786 0.355577239059 0.654387188496 0.696208594128 0.989532432033 1.09116312017 1.38465144066
46 368 -0.484608789321 -0.0235958829083 0.0785432823414 0.307580069802 0.599526706013 0.759976080002 0.990327766461 1.06804476356 1.39338988966
47 376 -0.57018237363 -0.113235057646 0.00481864026018 0.272147719552 0.599526706013 0.759976080002 0.990327766461 1.06804476356 1.39338988966
48 384 -0.573177656862 -0.155669230381 0.00978070160239 0.266280574541 0.553036298721 0.698259641768 1.00925066315 1.09061159822 1.41370568568
49 392 -0.544224009319 -0.021686024624 0.085264943547 0.230002985602 0.553036298721 0.698259641768 1.00925066315 1.09061159822 1.41370568568
50 400 -0.499259590617 -0.113655166205 0.0555366137793 0.236825458191 0.540364150004 0.784856682159 0.957192482944 1.10155095988 1.4008478173
51 408 -0.598543667441 -0.137720996502 0.0453432366769 0.33424732429 0.540364150004 0.784856682159 0.957192482944 1.10155095988 1.4008478173
52 416 -0.688721730381 -0.0105580417641 0.194729549586 0.411352211473 0.476196826632 0.666927964046 0.902210408819 1.10218383948 1.51645996825
53 424 -0.710091991313 -0.116330201548 0.268518519702 0.405958046758 0.476196826632 0.666927964046 0.902210408819 1.10218383948 1.51645996825
54 432 -0.740043093539 -0.125269500477 0.360633031831 0.462438183407 0.46883021282 0.623220887816 0.831767074736 1.06168906827 1.60398684915
55 440 -0.734317420093 -0.162589694663 0.332085183744 0.463038999227 0.46883021282 0.623220887816 0.831767074736 1.06168906827 1.60398684915
56 448 -0.723674266806 -0.182147834621 0.343367660804 0.429300429572 0.492953851165 0.594745169992 0.844212390513 1.11261159655 1.56610202679
57 456 -0.69169456952 -0.190656839205 0.299242261261 0.483223204625 0.492953851165 0.594745169992 0.844212390513 1.11261159655 1.56610202679
58 464 -0.712519253774 -0.122658708068 0.200991984257 0.55564411577 0.491175967871 0.541605075575 0.85983043435 1.14896932674 1.55111934456
59 472 -0.695137560033 -0.0118617137825 0.183666841755 0.530373326964 0.491175967871 0.541605075575 0.85983043435 1.14896932674 1.55111934456
60 480 -0.691826134336 -0.014832970146 0.214791458457 0.516961435964 0.487672807921 0.551745891692 0.798018292045 1.21303887071 1.53279326953
61 488 -0.734846933672 -0.00931594255604 0.319269857717 0.482282312253 0.487672807921 0.551745891692 0.798018292045 1.21303887071 1.53279326953
62 496 -0.717965409445 -0.012397809814 0.300180241897 0.511403836011 0.465472902665 0.533647416103 0.706196405034 1.19778971555 1.60160602116
63 504 -0.713148627366 -0.261017808625 0.00563725945077 0.517336758579 0.465472902665 0.533647416103 0.706196405034 1.19778971555 1.60160602116
64 512 -0.68947904355 -0.253254311932 0.0503926700602 0.478451068919 0.502358744107 0.562181418092 0.734651882591 1.19410926614 1.57034308904
65 520 -0.658016598322 -0.266072219294 0.141220613365 0.441162726403 0.502358744107 0.562181418092 0.734651882591 1.19410926614 1.57034308904
66 528 -0.699615444334 -0.233992508749 0.216929960405 0.436099299304 0.406892614244 0.540133921687 0.733332298009 1.27896330066 1.5392109548
67 536 -0.689952221417 -0.25277094436 0.226423217208 0.429630799345 0.406892614244 0.540133921687 0.733332298009 1.27896330066 1.5392109548
68 544 -0.758311088405 -0.213702568892 0.207489409828 0.542447712354 0.394318742152 0.49124775767 0.72580123492 1.28328095498 1.55871451144
69 552 -0.769320552625 -0.179942506704 0.127247856908 0.582879277649 0.394318742152 0.49124775767 0.72580123492 1.28328095498 1.55871451144
70 560 -0.784477860058 -0.12315983424 0.0438063513681 0.633754655688 0.36787088347 0.467815894216 0.69886020757 1.20829207178 1.64238971677
71 568 -0.764920988813 -0.152068653853 0.0390624266823 0.585795511541 0.36787088347 0.467815894216 0.69886020757 1.20829207178 1.64238971677
72 576 -0.761859112539 -0.123985937653 0.0212501165842 0.585788309573 0.39405818055 0.491790768972 0.708958480545 1.19985127802 1.63113297232
73 584 -0.768942024711 -0.0142743079645 0.294513919578 0.54320733763 0.39405818055 0.491790768972 0.708958480545 1.19985127802 1.63113297232
74 592 -0.774206841567 -0.0667375579222 0.304612780854 0.559082461135 0.401715366175 0.495583747725 0.713648831536 1.16970962299 1.64787932103
75 600 -0.749364488887 -0.268782134137 0.0525966589093 0.477995168623 0.401715366175 0.495583747725 0.713648831536 1.16970962299 1.64787932103
76 608 -0.757580549318 -0.280303868171 0.0188953438857 0.525560346925 0.411951845344 0.452796670685 0.582514970517 1.22424947675 1.66947907442
77 616 -0.728891406344 -0.258781190744 0.189521336428 0.544141549544 0.411951845344 0.452796670685 0.582514970517 1.22424947675 1.66947907442
78 624 -0.736909446712 -0.308392896584 0.198489657605 0.572227455306 0.375437242972 0.419944498143 0.504549959913 1.28371786048 1.66739056244
